provinsi,komoditas,h,metode,mape,mae,n,mae_naif,mase
Aceh,Bawang Merah,1,campuran,12.38659957189383,5167.391304347826,23.0,5297.826086956522,0.975
Aceh,Bawang Merah,1,hanyut,13.448238851883392,5503.804347826088,23.0,5297.826086956522,1.039
Aceh,Bawang Merah,1,musiman,16.252941554863952,6910.869565217391,23.0,5297.826086956522,1.304
Aceh,Bawang Merah,1,naif,13.006117928208036,5297.826086956522,23.0,5297.826086956522,1.0
Aceh,Bawang Merah,2,campuran,15.04960136851988,6397.727272727273,22.0,7688.636363636364,0.832
Aceh,Bawang Merah,2,hanyut,20.15609299862307,8248.484848484848,22.0,7688.636363636364,1.073
Aceh,Bawang Merah,2,musiman,16.393856869077478,7070.454545454545,22.0,7688.636363636364,0.92
Aceh,Bawang Merah,2,naif,18.65093800889222,7688.636363636364,22.0,7688.636363636364,1.0
Aceh,Bawang Merah,3,campuran,13.694327908160936,5904.761904761905,21.0,6438.0952380952385,0.917
Aceh,Bawang Merah,3,hanyut,18.00750400334301,7536.9047619047615,21.0,6438.0952380952385,1.171
Aceh,Bawang Merah,3,musiman,16.242169671134025,7119.047619047619,21.0,6438.0952380952385,1.106
Aceh,Bawang Merah,3,naif,15.453511365851224,6438.0952380952385,21.0,6438.0952380952385,1.0
Aceh,Beras,1,campuran,2.667378110982521,393.4782608695652,23.0,206.52173913043478,1.905
Aceh,Beras,1,hanyut,1.6824885190712673,247.10144927536234,23.0,206.52173913043478,1.196
Aceh,Beras,1,musiman,5.044296354837349,741.304347826087,23.0,206.52173913043478,3.589
Aceh,Beras,1,naif,1.398448171526062,206.52173913043478,23.0,206.52173913043478,1.0
Aceh,Beras,2,campuran,2.7448511411931378,409.09090909090907,22.0,354.54545454545456,1.154
Aceh,Beras,2,hanyut,2.8861326637530746,422.7272727272726,22.0,354.54545454545456,1.192
Aceh,Beras,2,musiman,4.8240321032340505,713.6363636363636,22.0,354.54545454545456,2.013
Aceh,Beras,2,naif,2.4043433069013074,354.54545454545456,22.0,354.54545454545456,1.0
Aceh,Beras,3,campuran,3.1527273682542947,470.23809523809524,21.0,433.3333333333333,1.085
Aceh,Beras,3,hanyut,3.5308567789972924,516.6666666666666,21.0,433.3333333333333,1.192
Aceh,Beras,3,musiman,4.96653354474511,735.7142857142857,21.0,433.3333333333333,1.698
Aceh,Beras,3,naif,2.938188773119289,433.3333333333333,21.0,433.3333333333333,1.0
Aceh,Cabai Besar,1,campuran,0.0,0.0,3.0,0.0,1.0
Aceh,Cabai Besar,1,hanyut,0.0,0.0,3.0,0.0,1.0
Aceh,Cabai Besar,1,musiman,0.0,0.0,3.0,0.0,1.0
Aceh,Cabai Besar,1,naif,0.0,0.0,3.0,0.0,1.0
Aceh,Cabai Besar,2,campuran,0.0,0.0,2.0,0.0,1.0
Aceh,Cabai Besar,2,hanyut,0.0,0.0,2.0,0.0,1.0
Aceh,Cabai Besar,2,musiman,0.0,0.0,2.0,0.0,1.0
Aceh,Cabai Besar,2,naif,0.0,0.0,2.0,0.0,1.0
Aceh,Cabai Besar,3,campuran,0.0,0.0,1.0,0.0,1.0
Aceh,Cabai Besar,3,hanyut,0.0,0.0,1.0,0.0,1.0
Aceh,Cabai Besar,3,musiman,0.0,0.0,1.0,0.0,1.0
Aceh,Cabai Besar,3,naif,0.0,0.0,1.0,0.0,1.0
Bali,Bawang Merah,1,campuran,15.361981491449624,5764.130434782609,23.0,5641.304347826087,1.022
Bali,Bawang Merah,1,hanyut,14.975225441107694,5575.724637681159,23.0,5641.304347826087,0.988
Bali,Bawang Merah,1,musiman,22.631270267000126,8365.217391304348,23.0,5641.304347826087,1.483
Bali,Bawang Merah,1,naif,15.11330969194189,5641.304347826087,23.0,5641.304347826087,1.0
Bali,Bawang Merah,2,campuran,16.550483573711926,6288.636363636364,22.0,7643.181818181818,0.823
Bali,Bawang Merah,2,hanyut,21.419729763926775,7892.045454545455,22.0,7643.181818181818,1.033
Bali,Bawang Merah,2,musiman,22.65517968105037,8506.818181818182,22.0,7643.181818181818,1.113
Bali,Bawang Merah,2,naif,20.53503235446227,7643.181818181818,22.0,7643.181818181818,1.0
Bali,Bawang Merah,3,campuran,12.92848188685782,5046.428571428572,21.0,6397.619047619048,0.789
Bali,Bawang Merah,3,hanyut,18.27392600710975,6902.976190476191,21.0,6397.619047619048,1.079
Bali,Bawang Merah,3,musiman,22.028387980956442,8500.0,21.0,6397.619047619048,1.329
Bali,Bawang Merah,3,naif,16.795930975412762,6397.619047619048,21.0,6397.619047619048,1.0
Bali,Beras,1,campuran,2.0715962500819365,309.7826086956522,23.0,76.08695652173913,4.071
Bali,Beras,1,hanyut,0.6669030382588252,99.63768115942018,23.0,76.08695652173913,1.31
Bali,Beras,1,musiman,3.841635314143005,573.9130434782609,23.0,76.08695652173913,7.543
Bali,Beras,1,naif,0.5072706021652474,76.08695652173913,23.0,76.08695652173913,1.0
Bali,Beras,2,campuran,2.0127662426945885,302.27272727272725,22.0,134.0909090909091,2.254
Bali,Beras,2,hanyut,1.0062394408338118,150.37878787878782,22.0,134.0909090909091,1.121
Bali,Beras,2,musiman,3.655753533751385,547.7272727272727,22.0,134.0909090909091,4.085
Bali,Beras,2,naif,0.8927033165822523,134.0909090909091,22.0,134.0909090909091,1.0
Bali,Beras,3,campuran,2.085083104184632,314.2857142857143,21.0,178.57142857142858,1.76
Bali,Beras,3,hanyut,1.3981047369074826,208.92857142857142,21.0,178.57142857142858,1.17
Bali,Beras,3,musiman,3.5671112553914344,535.7142857142857,21.0,178.57142857142858,3.0
Bali,Beras,3,naif,1.1838348363716138,178.57142857142858,21.0,178.57142857142858,1.0
Bali,Cabai Besar,1,campuran,37.77380219173442,12267.391304347826,23.0,9802.173913043478,1.251
Bali,Cabai Besar,1,hanyut,29.760767891891838,10857.246376811594,23.0,9802.173913043478,1.108
Bali,Cabai Besar,1,musiman,60.28122015193475,19350.0,23.0,9802.173913043478,1.974
Bali,Cabai Besar,1,naif,27.040072555251243,9802.173913043478,23.0,9802.173913043478,1.0
Bali,Cabai Besar,2,campuran,46.20955311657774,15303.40909090909,22.0,15715.90909090909,0.974
Bali,Cabai Besar,2,hanyut,49.56832932603547,18200.378787878788,22.0,15715.90909090909,1.158
Bali,Cabai Besar,2,musiman,59.91366893435107,19468.18181818182,22.0,15715.90909090909,1.239
Bali,Cabai Besar,2,naif,43.10903094527212,15715.90909090909,22.0,15715.90909090909,1.0
Bali,Cabai Besar,3,campuran,53.086718417332925,18607.14285714286,21.0,20671.428571428572,0.9
Bali,Cabai Besar,3,hanyut,62.40403305773539,24282.738095238095,21.0,20671.428571428572,1.175
Bali,Cabai Besar,3,musiman,58.663754126674405,19609.52380952381,21.0,20671.428571428572,0.949
Bali,Cabai Besar,3,naif,53.87093693951913,20671.428571428572,21.0,20671.428571428572,1.0
Bali,Cabai Rawit,1,campuran,34.2807258139424,17666.304347826088,23.0,20382.608695652172,0.867
Bali,Cabai Rawit,1,hanyut,38.661856243162156,20919.202898550728,23.0,20382.608695652172,1.026
Bali,Cabai Rawit,1,musiman,42.35798453588138,22350.0,23.0,20382.608695652172,1.097
Bali,Cabai Rawit,1,naif,37.80339654997334,20382.608695652172,23.0,20382.608695652172,1.0
Bali,Cabai Rawit,2,campuran,39.80690158684254,20509.090909090908,22.0,27525.0,0.745
Bali,Cabai Rawit,2,hanyut,57.85498286200493,29362.121212121216,22.0,27525.0,1.067
Bali,Cabai Rawit,2,musiman,43.22041040639346,23020.454545454544,22.0,27525.0,0.836
Bali,Cabai Rawit,2,naif,52.616404548579496,27525.0,22.0,27525.0,1.0
Bali,Cabai Rawit,3,campuran,39.583934872841944,20842.85714285714,21.0,32114.285714285714,0.649
Bali,Cabai Rawit,3,hanyut,64.03256875388082,35138.69047619047,21.0,32114.285714285714,1.094
Bali,Cabai Rawit,3,musiman,44.48831011172093,23842.85714285714,21.0,32114.285714285714,0.742
Bali,Cabai Rawit,3,naif,57.27243858198064,32114.285714285714,21.0,32114.285714285714,1.0
Banten,Bawang Merah,1,campuran,13.922261142195055,6347.826086956522,23.0,6165.217391304348,1.03
Banten,Bawang Merah,1,hanyut,14.555593155274074,6333.514492753624,23.0,6165.217391304348,1.027
Banten,Bawang Merah,1,musiman,19.02693712574904,8691.304347826086,23.0,6165.217391304348,1.41
Banten,Bawang Merah,1,naif,14.105224552317248,6165.217391304348,23.0,6165.217391304348,1.0
Banten,Bawang Merah,2,campuran,15.961057723124686,7290.909090909091,22.0,7956.818181818182,0.916
Banten,Bawang Merah,2,hanyut,19.519506317703076,8511.742424242424,22.0,7956.818181818182,1.07
Banten,Bawang Merah,2,musiman,19.847495228310557,9075.0,22.0,7956.818181818182,1.141
Banten,Bawang Merah,2,naif,18.047781054352278,7956.818181818182,22.0,7956.818181818182,1.0
Banten,Bawang Merah,3,campuran,13.344181317168221,6265.476190476191,21.0,7433.333333333333,0.843
Banten,Bawang Merah,3,hanyut,18.61191265365121,8416.666666666666,21.0,7433.333333333333,1.132
Banten,Bawang Merah,3,musiman,20.127775687532854,9316.666666666666,21.0,7433.333333333333,1.253
Banten,Bawang Merah,3,naif,16.32212738964702,7433.333333333333,21.0,7433.333333333333,1.0
Banten,Beras,1,campuran,2.1833141891621177,332.60869565217394,23.0,232.6086956521739,1.43
Banten,Beras,1,hanyut,1.7158580298954884,258.8768115942028,23.0,232.6086956521739,1.113
Banten,Beras,1,musiman,3.6746041076545097,558.695652173913,23.0,232.6086956521739,2.402
Banten,Beras,1,naif,1.5385248417985604,232.6086956521739,23.0,232.6086956521739,1.0
Banten,Beras,2,campuran,2.6551591075341547,404.54545454545456,22.0,386.3636363636364,1.047
Banten,Beras,2,hanyut,2.5758819423601396,389.3939393939394,22.0,386.3636363636364,1.008
Banten,Beras,2,musiman,3.700565736372348,563.6363636363636,22.0,386.3636363636364,1.459
Banten,Beras,2,naif,2.551515546363499,386.3636363636364,22.0,386.3636363636364,1.0
Banten,Beras,3,campuran,3.1529670091846285,480.95238095238096,21.0,521.4285714285714,0.922
Banten,Beras,3,hanyut,3.712535730197043,562.5,21.0,521.4285714285714,1.079
Banten,Beras,3,musiman,3.8275220686462372,583.3333333333334,21.0,521.4285714285714,1.119
Banten,Beras,3,naif,3.4346663053173097,521.4285714285714,21.0,521.4285714285714,1.0
Banten,Cabai Besar,1,campuran,28.432747304538132,13147.826086956522,23.0,9736.95652173913,1.35
Banten,Cabai Besar,1,hanyut,20.548304511035365,10345.652173913044,23.0,9736.95652173913,1.063
Banten,Cabai Besar,1,musiman,44.69771463810701,20441.304347826088,23.0,9736.95652173913,2.099
Banten,Cabai Besar,1,naif,19.204347819327804,9736.95652173913,23.0,9736.95652173913,1.0
Banten,Cabai Besar,2,campuran,34.6472733621473,16244.318181818182,22.0,15834.09090909091,1.026
Banten,Cabai Besar,2,hanyut,36.22973865628271,18190.909090909092,22.0,15834.09090909091,1.149
Banten,Cabai Besar,2,musiman,45.24194170796989,20840.909090909092,22.0,15834.09090909091,1.316
Banten,Cabai Besar,2,naif,31.38156786842863,15834.09090909091,22.0,15834.09090909091,1.0
Banten,Cabai Besar,3,campuran,40.10440406759289,19348.809523809523,21.0,20845.238095238095,0.928
Banten,Cabai Besar,3,hanyut,47.22177193263503,24590.47619047619,21.0,20845.238095238095,1.18
Banten,Cabai Besar,3,musiman,45.73874082238066,21290.47619047619,21.0,20845.238095238095,1.021
Banten,Cabai Besar,3,naif,40.09214724545567,20845.238095238095,21.0,20845.238095238095,1.0
Banten,Cabai Rawit,1,campuran,31.86006252549368,20098.91304347826,23.0,21969.565217391304,0.915
Banten,Cabai Rawit,1,hanyut,34.65029899798097,22908.152173913044,23.0,21969.565217391304,1.043
Banten,Cabai Rawit,1,musiman,42.86354444969574,27197.82608695652,23.0,21969.565217391304,1.238
Banten,Cabai Rawit,1,naif,33.36904969475027,21969.565217391304,23.0,21969.565217391304,1.0
Banten,Cabai Rawit,2,campuran,37.35536508133121,23098.863636363636,22.0,27436.363636363636,0.842
Banten,Cabai Rawit,2,hanyut,50.42411093313156,30731.818181818177,22.0,27436.363636363636,1.12
Banten,Cabai Rawit,2,musiman,43.55287895689515,27775.0,22.0,27436.363636363636,1.012
Banten,Cabai Rawit,2,naif,44.23976854988575,27436.363636363636,22.0,27436.363636363636,1.0
Banten,Cabai Rawit,3,campuran,39.243660107767575,24496.428571428572,21.0,31585.714285714286,0.776
Banten,Cabai Rawit,3,hanyut,57.496382687165216,36358.333333333336,21.0,31585.714285714286,1.151
Banten,Cabai Rawit,3,musiman,44.76940612982987,28654.761904761905,21.0,31585.714285714286,0.907
Banten,Cabai Rawit,3,naif,49.32183761141389,31585.714285714286,21.0,31585.714285714286,1.0
Bengkulu,Bawang Merah,1,campuran,9.73611886733801,4413.04347826087,23.0,4323.913043478261,1.021
Bengkulu,Bawang Merah,1,hanyut,9.921638658850062,4488.224637681159,23.0,4323.913043478261,1.038
Bengkulu,Bawang Merah,1,musiman,16.568907811135617,7458.695652173913,23.0,4323.913043478261,1.725
Bengkulu,Bawang Merah,1,naif,9.550225874862466,4323.913043478261,23.0,4323.913043478261,1.0
Bengkulu,Bawang Merah,2,campuran,12.084892376707309,5489.772727272727,22.0,6095.454545454545,0.901
Bengkulu,Bawang Merah,2,hanyut,14.250306584034222,6244.69696969697,22.0,6095.454545454545,1.024
Bengkulu,Bawang Merah,2,musiman,17.21774657223625,7770.454545454545,22.0,6095.454545454545,1.275
Bengkulu,Bawang Merah,2,naif,13.765711710119199,6095.454545454545,22.0,6095.454545454545,1.0
Bengkulu,Bawang Merah,3,campuran,13.436244005163983,6116.666666666667,21.0,6616.666666666667,0.924
Bengkulu,Bawang Merah,3,hanyut,15.814626706716183,6970.833333333333,21.0,6616.666666666667,1.054
Bengkulu,Bawang Merah,3,musiman,17.10724934819574,7878.571428571428,21.0,6616.666666666667,1.191
Bengkulu,Bawang Merah,3,naif,14.975834415289283,6616.666666666667,21.0,6616.666666666667,1.0
Bengkulu,Beras,1,campuran,1.4288463233706872,221.19565217391303,23.0,43.47826086956522,5.087
Bengkulu,Beras,1,hanyut,0.4681515682516604,73.09782608695652,23.0,43.47826086956522,1.681
Bengkulu,Beras,1,musiman,2.639127214624441,407.60869565217394,23.0,43.47826086956522,9.375
Bengkulu,Beras,1,naif,0.2752146319469853,43.47826086956522,23.0,43.47826086956522,1.0
Bengkulu,Beras,2,campuran,1.3693503949699515,213.0681818181818,22.0,86.36363636363636,2.467
Bengkulu,Beras,2,hanyut,0.9343412285076761,146.0227272727272,22.0,86.36363636363636,1.691
Bengkulu,Beras,2,musiman,2.2837458907496755,353.40909090909093,22.0,86.36363636363636,4.092
Bengkulu,Beras,2,naif,0.5437911443782645,86.36363636363636,22.0,86.36363636363636,1.0
Bengkulu,Beras,3,campuran,1.2928286264612656,201.78571428571428,21.0,107.14285714285714,1.883
Bengkulu,Beras,3,hanyut,1.3307773248714354,207.4404761904762,21.0,107.14285714285714,1.936
Bengkulu,Beras,3,musiman,2.003451188379523,310.7142857142857,21.0,107.14285714285714,2.9
Bengkulu,Beras,3,naif,0.6752726071209517,107.14285714285714,21.0,107.14285714285714,1.0
Bengkulu,Cabai Besar,1,campuran,33.91013070775386,12589.673913043478,23.0,9278.260869565218,1.357
Bengkulu,Cabai Besar,1,hanyut,22.436692719985157,9641.03260869565,23.0,9278.260869565218,1.039
Bengkulu,Cabai Besar,1,musiman,53.46046600500244,19190.217391304348,23.0,9278.260869565218,2.068
Bengkulu,Cabai Besar,1,naif,21.68597108187159,9278.260869565218,23.0,9278.260869565218,1.0
Bengkulu,Cabai Besar,2,campuran,44.0246019165132,16431.25,22.0,14772.727272727272,1.112
Bengkulu,Cabai Besar,2,hanyut,39.166545059445106,16118.37121212121,22.0,14772.727272727272,1.091
Bengkulu,Cabai Besar,2,musiman,55.79809989953878,20028.409090909092,22.0,14772.727272727272,1.356
Bengkulu,Cabai Besar,2,naif,36.40401396553427,14772.727272727272,22.0,14772.727272727272,1.0
Bengkulu,Cabai Besar,3,campuran,48.97130495465268,18312.5,21.0,19788.095238095237,0.925
Bengkulu,Cabai Besar,3,hanyut,56.37793199065242,23107.440476190477,21.0,19788.095238095237,1.168
Bengkulu,Cabai Besar,3,musiman,55.73945213426457,20296.428571428572,21.0,19788.095238095237,1.026
Bengkulu,Cabai Besar,3,naif,48.94053506602219,19788.095238095237,21.0,19788.095238095237,1.0
Bengkulu,Cabai Rawit,1,campuran,27.34919900743203,10686.41304347826,23.0,10878.260869565218,0.982
Bengkulu,Cabai Rawit,1,hanyut,26.647459057991302,11215.670289855074,23.0,10878.260869565218,1.031
Bengkulu,Cabai Rawit,1,musiman,39.70162821794869,15670.652173913044,23.0,10878.260869565218,1.441
Bengkulu,Cabai Rawit,1,naif,25.993910790525316,10878.260869565218,23.0,10878.260869565218,1.0
Bengkulu,Cabai Rawit,2,campuran,32.59078583511027,13325.568181818182,22.0,13427.272727272728,0.992
Bengkulu,Cabai Rawit,2,hanyut,33.67580372367942,14184.280303030304,22.0,13427.272727272728,1.056
Bengkulu,Cabai Rawit,2,musiman,40.78170906312544,16142.045454545454,22.0,13427.272727272728,1.202
Bengkulu,Cabai Rawit,2,naif,31.88433613165268,13427.272727272728,22.0,13427.272727272728,1.0
Bengkulu,Cabai Rawit,3,campuran,38.06552892150925,15358.92857142857,21.0,16750.0,0.917
Bengkulu,Cabai Rawit,3,hanyut,45.29623009791944,18931.845238095237,21.0,16750.0,1.13
Bengkulu,Cabai Rawit,3,musiman,41.69916418445753,16572.619047619046,21.0,16750.0,0.989
Bengkulu,Cabai Rawit,3,naif,40.48085298867333,16750.0,21.0,16750.0,1.0
DI Yogyakarta,Bawang Merah,1,campuran,11.548976764742408,4869.565217391304,23.0,3532.608695652174,1.378
DI Yogyakarta,Bawang Merah,1,hanyut,8.633751910766623,3549.8188405797105,23.0,3532.608695652174,1.005
DI Yogyakarta,Bawang Merah,1,musiman,17.86805708852857,7510.869565217391,23.0,3532.608695652174,2.126
DI Yogyakarta,Bawang Merah,1,naif,8.56123389694708,3532.608695652174,23.0,3532.608695652174,1.0
DI Yogyakarta,Bawang Merah,2,campuran,12.37053062619883,5267.045454545455,22.0,5125.0,1.028
DI Yogyakarta,Bawang Merah,2,hanyut,13.146977641396825,5428.030303030303,22.0,5125.0,1.059
DI Yogyakarta,Bawang Merah,2,musiman,18.262801798489512,7750.0,22.0,5125.0,1.512
DI Yogyakarta,Bawang Merah,2,naif,12.380987260027434,5125.0,22.0,5125.0,1.0
DI Yogyakarta,Bawang Merah,3,campuran,13.184038805201725,5583.333333333333,21.0,4702.380952380952,1.187
