tanggal,kabkota,pasar,komoditas,harga
2026-08-22,Kota Mojokerto,Pasar Prajuritkulon,beras,15000
2026-08-16,Kota Mojokerto,Pasar Tanjung Anyar,beras,14800
2026-08-17,Kota Mojokerto,Pasar Tanjung Anyar,beras,14800
2026-08-18,Kota Mojokerto,Pasar Tanjung Anyar,beras,14800
2026-08-19,Kota Mojokerto,Pasar Tanjung Anyar,beras,14800
2026-08-20,Kota Mojokerto,Pasar Tanjung Anyar,beras,14800
2026-08-21,Kota Mojokerto,Pasar Tanjung Anyar,beras,14800
2026-08-22,Kota Mojokerto,Pasar Tanjung Anyar,beras,14800
2026-08-16,Kota Pasuruan,Pasar Besar,beras,14700
2026-08-17,Kota Pasuruan,Pasar Besar,beras,14700
2026-08-18,Kota Pasuruan,Pasar Besar,beras,14700
2026-08-19,Kota Pasuruan,Pasar Besar,beras,14700
2026-08-20,Kota Pasuruan,Pasar Besar,beras,14700
2026-08-21,Kota Pasuruan,Pasar Besar,beras,14700
2026-08-22,Kota Pasuruan,Pasar Besar,beras,0
2026-08-16,Kota Pasuruan,Pasar Kebonagung,beras,14700
2026-08-17,Kota Pasuruan,Pasar Kebonagung,beras,14700
2026-08-18,Kota Pasuruan,Pasar Kebonagung,beras,14700
2026-08-19,Kota Pasuruan,Pasar Kebonagung,beras,14700
2026-08-20,Kota Pasuruan,Pasar Kebonagung,beras,14700
2026-08-21,Kota Pasuruan,Pasar Kebonagung,beras,14700
2026-08-22,Kota Pasuruan,Pasar Kebonagung,beras,14700
2026-08-16,Kota Probolinggo,Pasar Baru,beras,15000
2026-08-17,Kota Probolinggo,Pasar Baru,beras,15000
2026-08-18,Kota Probolinggo,Pasar Baru,beras,15000
2026-08-19,Kota Probolinggo,Pasar Baru,beras,15000
2026-08-20,Kota Probolinggo,Pasar Baru,beras,15000
2026-08-21,Kota Probolinggo,Pasar Baru,beras,15000
2026-08-22,Kota Probolinggo,Pasar Baru,beras,15000
2026-08-16,Kota Probolinggo,Pasar Kronong,beras,16500
2026-08-17,Kota Probolinggo,Pasar Kronong,beras,16500
2026-08-18,Kota Probolinggo,Pasar Kronong,beras,16500
2026-08-19,Kota Probolinggo,Pasar Kronong,beras,16500
2026-08-20,Kota Probolinggo,Pasar Kronong,beras,16500
2026-08-21,Kota Probolinggo,Pasar Kronong,beras,16500
2026-08-22,Kota Probolinggo,Pasar Kronong,beras,16500
2026-08-16,Kota Probolinggo,Pasar Wonoasih,beras,16200
2026-08-17,Kota Probolinggo,Pasar Wonoasih,beras,16200
2026-08-18,Kota Probolinggo,Pasar Wonoasih,beras,16200
2026-08-19,Kota Probolinggo,Pasar Wonoasih,beras,16200
2026-08-20,Kota Probolinggo,Pasar Wonoasih,beras,16200
2026-08-21,Kota Probolinggo,Pasar Wonoasih,beras,16200
2026-08-22,Kota Probolinggo,Pasar Wonoasih,beras,16200
